id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7315716556,ventura county,42595,2020.0,volvo,s60,new,,gas,3.0,clean,automatic,7JR102FK3LG062949,,,sedan,,ca
7315648995,ventura county,6200,1998.0,chevrolet,camaro,good,8 cylinders,gas,190.0,clean,automatic,,rwd,,,,ca
7315568909,ventura county,26919,2008.0,ford,f450 super duty crew cab,excellent,8 cylinders,diesel,0.0,,automatic,1FTXW42R88EB38190,,,truck,,ca
7315386094,ventura county,5311,2006.0,chevrolet,hhr lt sport wagon,excellent,4 cylinders,gas,0.0,,automatic,3GNDA23P66S513779,,,van,,ca
7315362795,ventura county,5500,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7315362403,ventura county,4899,2004.0,honda,pilot ex 4wd,excellent,6 cylinders,gas,1.0,clean,automatic,5FNYF18644B010196,4wd,mid-size,SUV,white,ca
7315314547,ventura county,12864,2015.0,toyota,rav4 le sport utility,excellent,4 cylinders,gas,0.0,,automatic,JTMZFREV5FJ049129,,,SUV,,ca
7315136446,ventura county,6999,2004.0,gmc,yukon xl 1500 3rd row seat,excellent,8 cylinders,gas,0.0,,automatic,1GKFK66U24J182659,4wd,,SUV,,ca
7315114004,ventura county,8900,2001.0,toyota,tacoma,,6 cylinders,gas,140.0,clean,automatic,,,,,,ca
7315037276,ventura county,11894,2017.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPD74LF2HH165762,,,sedan,,ca
7314950891,ventura county,4350,1974.0,chevrolet,,,,gas,10000000.0,clean,automatic,,,,,,ca
7314944947,ventura county,7800,2007.0,toyota,,,,gas,10000000.0,clean,automatic,,,,,,ca
7314823433,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7314638013,ventura county,7995,2012.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMGK5CC5CBD12468,,,wagon,,ca
7314595148,ventura county,6500,2007.0,honda,pilot ex-l,excellent,6 cylinders,gas,1.0,clean,automatic,,,full-size,SUV,white,ca
7314540270,ventura county,4750,2012.0,chevrolet,malibu,excellent,4 cylinders,gas,109.0,clean,automatic,,,,sedan,,ca
7314489764,ventura county,30900,2018.0,ford,edge sel,excellent,4 cylinders,gas,29.0,,automatic,2FMPK3J90JBC52043,,,SUV,,ca
7314329829,ventura county,18999,2011.0,chevrolet,avalanche lt sport,excellent,8 cylinders,gas,0.0,,automatic,3GNMCFE0XBG105655,,,truck,,ca
7313989908,ventura county,16999,2016.0,ford,transit connect cargo xl,excellent,4 cylinders,gas,0.0,,automatic,NM0KS6EX6G1271304,,,van,,ca
7313841545,ventura county,15992,2016.0,honda,accord sport sedan 4d,excellent,4 cylinders,gas,0.0,,other,1HGCR2F51GA054592,,,sedan,,ca
7313688630,ventura county,22896,2007.0,ram,2500 quad cab d i e,excellent,6 cylinders,diesel,0.0,,automatic,3D7KR28A27G839134,,,truck,,ca
7313597527,ventura county,3900,1993.0,toyota,t100,good,6 cylinders,gas,335000.0,clean,automatic,,,,pickup,white,ca
7313488731,ventura county,7200,2007.0,bmw,328ci,good,,gas,126.0,clean,automatic,,,,,,ca
7313488685,ventura county,7500,2015.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPDH4AE1FH645117,,,sedan,,ca
7313430734,ventura county,3950,2012.0,nissan,altima,excellent,4 cylinders,gas,120.0,clean,automatic,,,,coupe,grey,ca
7313414388,ventura county,9718,2012.0,jeep,liberty sport suv 4d,excellent,6 cylinders,gas,0.0,,automatic,1C4PJMAK1CW142989,4wd,,SUV,,ca
7313357127,ventura county,55200,2021.0,ford,explorer limited,excellent,6 cylinders,hybrid,20.0,,automatic,1FM5K8FW9MNA04501,4wd,,other,,ca
7313337792,ventura county,11991,2015.0,chevrolet,malibu lt sedan 4d,excellent,4 cylinders,gas,0.0,,other,1G11C5SLXFF322546,,,sedan,,ca
7313205215,ventura county,7700,2011.0,honda,accord ex-l sedan 4d,excellent,4 cylinders,gas,0.0,,automatic,1HGCP2F84BA018517,,,sedan,,ca
7312954512,ventura county,22500,1966.0,volkswagen,,excellent,4 cylinders,gas,100.0,clean,manual,,rwd,,,white,ca
7312946811,ventura county,8500,2004.0,toyota,tacoma,good,6 cylinders,gas,305000.0,clean,automatic,,4wd,,pickup,silver,ca
7312899597,ventura county,20995,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,0.0,,automatic,1GCVKREC8EZ230461,4wd,,truck,,ca
7312692185,ventura county,14000,2010.0,gmc,,excellent,8 cylinders,gas,125.0,clean,automatic,,rwd,full-size,truck,brown,ca
7312533394,ventura county,15148,2017.0,toyota,camry le sedan 4d,excellent,4 cylinders,gas,0.0,,other,4T1BF1FKXHU413470,,,sedan,,ca
7312472260,ventura county,8999,2011.0,ford,flex limited sport,excellent,6 cylinders,gas,0.0,,automatic,2FMGK5DC9BBD00238,,,SUV,,ca
7312234074,ventura county,3950,2012.0,nissan,altima coupe,good,4 cylinders,gas,120.0,clean,automatic,,,mid-size,coupe,grey,ca
7312023809,ventura county,7999,2015.0,chevrolet,cruze 2lt sedan 4d,excellent,4 cylinders,gas,0.0,,other,1G1PE5SBXF7128752,,,sedan,,ca
7311969200,ventura county,17431,2015.0,ford,escape titanium,excellent,4 cylinders,gas,10.0,,automatic,1FMCU0J96FUB19988,,,SUV,,ca
7311741789,ventura county,6991,2008.0,chevrolet,trailblazer sport,excellent,6 cylinders,gas,0.0,,automatic,1GNDT13S082256786,4wd,,SUV,,ca
7311721358,ventura county,26919,2008.0,ford,f450 super duty crew cab,excellent,8 cylinders,diesel,0.0,,automatic,1FTXW42R88EB38190,,,truck,,ca
7311519211,ventura county,25983,2014.0,gmc,sierra 1500 crew cab sle,excellent,8 cylinders,gas,0.0,,other,3GTU2UEC7EG123240,4wd,,truck,,ca
7311428997,ventura county,4750,2012.0,chevrolet,malibu sport,good,,gas,109.0,clean,automatic,,,mid-size,sedan,grey,ca
7311412526,ventura county,5499,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7311234855,ventura county,6999,2004.0,gmc,yukon xl 1500 3rd row seat,excellent,8 cylinders,gas,0.0,,automatic,1GKFK66U24J182659,4wd,,SUV,,ca
7311203361,ventura county,18997,2014.0,ram,1500 quad cab lone star,excellent,6 cylinders,gas,0.0,,automatic,1C6RR7GG9ES315293,4wd,,truck,,ca
7311126073,ventura county,11894,2017.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPD74LF2HH165762,,,sedan,,ca
7311004088,ventura county,27999,2012.0,chevrolet,silverado 3500 work,excellent,8 cylinders,gas,0.0,,automatic,1GB4CZCL1CF196054,,,wagon,,ca
7310853957,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7310795829,ventura county,44490,2020.0,volvo,s60,new,,gas,2.0,clean,automatic,7JR102FK4LG060885,,,sedan,,ca
7310666978,ventura county,8419,2009.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMDK52C59BA06285,,,wagon,,ca
7310622527,ventura county,7995,2012.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMGK5CC5CBD12468,,,wagon,,ca
7310528668,ventura county,2000,1994.0,nissan,truck,fair,4 cylinders,gas,309000.0,clean,manual,,rwd,mid-size,pickup,white,ca
7310516009,ventura county,30900,2018.0,ford,edge sel,excellent,4 cylinders,gas,29.0,,automatic,2FMPK3J90JBC52043,,,SUV,,ca
7310450702,ventura county,30000,1955.0,chevrolet,3200,good,8 cylinders,gas,0.0,clean,manual,M255L014562,rwd,full-size,truck,orange,ca
7310283164,ventura county,46990,2020.0,volvo,s60,new,,gas,6.0,clean,automatic,7JR102FK2LG045673,,,sedan,,ca
7310196784,ventura county,4500,2010.0,chevrolet,malibu sport,good,,gas,110.0,clean,automatic,,,,sedan,,ca
7310176006,ventura county,29725,2015.0,,- 4WD - 5 SEAT - DOUBLE CAB,excellent,6 cylinders,gas,42.0,salvage,automatic,,4wd,,pickup,black,ca
7310120508,ventura county,4699,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,164.0,clean,automatic,1N4AL21E09N533120,fwd,mid-size,sedan,white,ca
7310118892,ventura county,5499,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7310118668,ventura county,4969,2004.0,honda,pilot ex 4wd,excellent,6 cylinders,gas,1.0,clean,automatic,5FNYF18644B010196,4wd,mid-size,SUV,white,ca
7310105099,ventura county,16999,2016.0,ford,transit connect cargo xl,excellent,4 cylinders,gas,0.0,,automatic,NM0KS6EX6G1271304,,,van,,ca
7309804970,ventura county,66000,1959.0,chevrolet,impala,,,gas,111.0,clean,automatic,,,,,,ca
7309667699,ventura county,22896,2007.0,ram,2500 quad cab d i e,excellent,6 cylinders,diesel,0.0,,automatic,3D7KR28A27G839134,,,truck,,ca
7309428523,ventura county,7500,2015.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPDH4AE1FH645117,,,sedan,,ca
7309358049,ventura county,8000,1984.0,bmw,318 i,excellent,4 cylinders,gas,1773890.0,clean,automatic,,rwd,,,,ca
7309344781,ventura county,9718,2012.0,jeep,liberty sport suv 4d,excellent,6 cylinders,gas,0.0,,automatic,1C4PJMAK1CW142989,4wd,,SUV,,ca
7309078565,ventura county,7700,2011.0,honda,accord ex-l sedan 4d,excellent,4 cylinders,gas,0.0,,automatic,1HGCP2F84BA018517,,,sedan,,ca
7309069164,ventura county,3100,1984.0,volvo,240dl wagon,good,4 cylinders,gas,3333333.0,clean,automatic,,rwd,mid-size,wagon,white,ca
7308970892,ventura county,2500,2003.0,chevrolet,impala,,,gas,1411877.0,clean,automatic,,,,,,ca
7308878842,ventura county,4200,2007.0,lincoln,mkx,excellent,6 cylinders,gas,0.0,clean,automatic,2LMDU68C57BJ29013,,,SUV,,ca
7308698538,ventura county,40490,2020.0,volvo,s60,new,,gas,8.0,clean,automatic,7JR102FK1LG049861,,,sedan,,ca
7308606608,ventura county,20995,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,0.0,,automatic,1GCVKREC8EZ230461,4wd,,truck,,ca
7308417914,ventura county,3000,2007.0,rover,lr3,good,8 cylinders,gas,308000.0,clean,automatic,,4wd,full-size,SUV,black,ca
7308338509,ventura county,6991,2008.0,chevrolet,trailblazer sport,excellent,6 cylinders,gas,0.0,,automatic,1GNDT13S082256786,4wd,,SUV,,ca
7308296740,ventura county,5399,2002.0,toyota,4runner sr5,excellent,6 cylinders,gas,1.0,clean,automatic,JT3GN86R820239145,rwd,mid-size,SUV,brown,ca
7308296355,ventura county,5390,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7308256174,ventura county,26919,2008.0,ford,f450 super duty crew cab,excellent,8 cylinders,diesel,0.0,,automatic,1FTXW42R88EB38190,,,truck,,ca
7308198455,ventura county,46990,2020.0,volvo,s60,new,,gas,2.0,clean,automatic,7JR102FK5LG045683,,,sedan,,ca
7308143526,ventura county,4950,2012.0,chevrolet,malibu-sedan,excellent,4 cylinders,gas,109.0,clean,automatic,,,mid-size,sedan,grey,ca
7308077023,ventura county,16945,2003.0,,ELEMENT -- 4WD -- MOONROOF,excellent,4 cylinders,gas,48.0,salvage,automatic,,4wd,,SUV,,ca
7308056610,ventura county,4800,2005.0,nissan,altima s,good,4 cylinders,gas,251.0,clean,automatic,,,,,,ca
7308014798,ventura county,25983,2014.0,gmc,sierra 1500 crew cab sle,excellent,8 cylinders,gas,0.0,,other,3GTU2UEC7EG123240,4wd,,truck,,ca
7307794234,ventura county,4995,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,164.0,clean,automatic,1N4AL21E09N533120,fwd,mid-size,sedan,white,ca
7307576361,ventura county,18997,2014.0,ram,1500 quad cab lone star,excellent,6 cylinders,gas,0.0,,automatic,1C6RR7GG9ES315293,4wd,,truck,,ca
7307533260,ventura county,13000,1968.0,chevrolet,camaro,good,8 cylinders,gas,0.0,clean,manual,,rwd,mid-size,,black,ca
7307529862,ventura county,19500,2001.0,ford,f-350,like new,8 cylinders,diesel,233.0,clean,automatic,,4wd,full-size,truck,white,ca
7307525143,ventura county,11894,2017.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPD74LF2HH165762,,,sedan,,ca
7307493689,ventura county,6890,2002.0,toyota,tacoma prerunner v6,excellent,6 cylinders,gas,1.0,clean,automatic,5TESN92N81Z732773,rwd,mid-size,truck,red,ca
7307493018,ventura county,5499,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7307491222,ventura county,7710,2006.0,jeep,commander limited,excellent,8 cylinders,gas,140.0,clean,automatic,1J8HH58286C238192,rwd,mid-size,SUV,silver,ca
7307424415,ventura county,12998,2010.0,ram,1500 regular cab st,excellent,6 cylinders,gas,0.0,,automatic,3D7JB1EKXAG111706,,,truck,,ca
7307355494,ventura county,27999,2012.0,chevrolet,silverado 3500 work,excellent,8 cylinders,gas,0.0,,automatic,1GB4CZCL1CF196054,,,wagon,,ca
7307200520,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7307101497,ventura county,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,ca
7306988404,ventura county,8500,1998.0,ram,2500,fair,6 cylinders,diesel,336000.0,clean,automatic,,rwd,full-size,truck,white,ca
7306907841,ventura county,8419,2009.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMDK52C59BA06285,,,wagon,,ca
7306762426,ventura county,7995,2012.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMGK5CC5CBD12468,,,wagon,,ca
7306543345,ventura county,8900,2004.0,ford,f350,fair,8 cylinders,diesel,353000.0,clean,automatic,,4wd,,,,ca
7306378612,ventura county,1950,1990.0,ford,ranger xlt,,,gas,783697.0,clean,automatic,,,,,,ca
7306245441,ventura county,16999,2016.0,ford,transit connect cargo xl,excellent,4 cylinders,gas,0.0,,automatic,NM0KS6EX6G1271304,,,van,,ca
7306244609,ventura county,4775,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,164.0,clean,automatic,1N4AL21E09N533120,fwd,mid-size,sedan,white,ca
7306237731,ventura county,5500,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7306186767,ventura county,30900,2018.0,ford,edge sel,excellent,4 cylinders,gas,29.0,,automatic,2FMPK3J90JBC52043,,,SUV,,ca
7306008387,ventura county,2700,2008.0,chevrolet,aveo ls,good,4 cylinders,gas,1240002.0,clean,automatic,,fwd,compact,sedan,blue,ca
7305979134,ventura county,22896,2007.0,ram,2500 quad cab d i e,excellent,6 cylinders,diesel,0.0,,automatic,3D7KR28A27G839134,,,truck,,ca
7305508648,ventura county,7500,2015.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPDH4AE1FH645117,,,sedan,,ca
7305498005,ventura county,9718,2012.0,jeep,liberty sport suv 4d,excellent,6 cylinders,gas,0.0,,automatic,1C4PJMAK1CW142989,4wd,,SUV,,ca
7305406867,ventura county,7700,2011.0,honda,accord ex-l sedan 4d,excellent,4 cylinders,gas,0.0,,automatic,1HGCP2F84BA018517,,,sedan,,ca
7305041738,ventura county,31935,2015.0,,4WD - 4 DOOR ACCESS CAB - 6' BED,excellent,6 cylinders,gas,32.0,salvage,manual,,4wd,,pickup,grey,ca
7304763995,ventura county,20995,2014.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,0.0,,automatic,1GCVKREC8EZ230461,4wd,,truck,,ca
7304745718,ventura county,27899,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,0.0,clean,automatic,1GNSCCKC2FR692122,rwd,,SUV,grey,ca
7304490647,ventura county,4995,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,164.0,clean,automatic,1N4AL21E09N533120,fwd,mid-size,sedan,white,ca
7304358292,ventura county,3950,2006.0,,NISSAN/INFINITI-G35,excellent,,gas,109.0,clean,automatic,,,,sedan,,ca
7304172336,ventura county,25983,2014.0,gmc,sierra 1500 crew cab sle,excellent,8 cylinders,gas,0.0,,other,3GTU2UEC7EG123240,4wd,,truck,,ca
7303934123,ventura county,18997,2014.0,ram,1500 quad cab lone star,excellent,6 cylinders,gas,0.0,,automatic,1C6RR7GG9ES315293,4wd,,truck,,ca
7303736005,ventura county,11894,2017.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPD74LF2HH165762,,,sedan,,ca
7303728185,ventura county,5375,2007.0,,isuzu npr,,4 cylinders,diesel,398861.0,clean,automatic,,rwd,full-size,truck,white,ca
7303721024,ventura county,7710,2006.0,jeep,commander limited,excellent,8 cylinders,gas,140.0,clean,automatic,1J8HH58286C238192,rwd,mid-size,SUV,silver,ca
7303715050,ventura county,3899,1994.0,pontiac,firebird,excellent,6 cylinders,gas,141.0,clean,automatic,2G2FS22S2R2237510,rwd,mid-size,hatchback,silver,ca
7303711721,ventura county,4970,2001.0,toyota,4runner limited,excellent,6 cylinders,gas,218.0,clean,automatic,JT3GN87R310184035,rwd,mid-size,SUV,white,ca
7303710634,ventura county,4970,2004.0,honda,pilot ex 4wd,excellent,6 cylinders,gas,1.0,clean,automatic,5FNYF18644B010196,4wd,mid-size,SUV,white,ca
7303523654,ventura county,12998,2010.0,ram,1500 regular cab st,excellent,6 cylinders,gas,0.0,,automatic,3D7JB1EKXAG111706,,,truck,,ca
7303512804,ventura county,27999,2012.0,chevrolet,silverado 3500 work,excellent,8 cylinders,gas,0.0,,automatic,1GB4CZCL1CF196054,,,wagon,,ca
7303463848,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7303459152,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7303423385,ventura county,1900,1995.0,honda,accord,,4 cylinders,gas,194.0,clean,automatic,,,,,,ca
7303132171,ventura county,8419,2009.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMDK52C59BA06285,,,wagon,,ca
7303003746,ventura county,38000,2010.0,,international durastar,good,6 cylinders,diesel,328000.0,clean,manual,,,full-size,truck,white,ca
7302969898,ventura county,7995,2012.0,ford,flex sel sport utility 4d,excellent,6 cylinders,gas,0.0,,automatic,2FMGK5CC5CBD12468,,,wagon,,ca
7302790842,ventura county,4969,2004.0,honda,pilot ex 4wd,excellent,6 cylinders,gas,1.0,clean,automatic,5FNYF18644B010196,4wd,mid-size,SUV,white,ca
7302707421,ventura county,30445,2022.0,mitsubishi,eclipse,new,,gas,10.0,clean,automatic,JA4ATWAA4NZ001364,,,,,ca
7302700872,ventura county,20525,2021.0,mitsubishi,outlander sport,new,,gas,10.0,clean,automatic,JA4APUAUXMU009449,,,,,ca
7302609714,ventura county,7500,1970.0,ford,e100,good,,gas,346665.0,clean,manual,,,,,,ca
7302238708,ventura county,22896,2007.0,ram,2500 quad cab d i e,excellent,6 cylinders,diesel,0.0,,automatic,3D7KR28A27G839134,,,truck,,ca
7302076469,ventura county,11998,2015.0,subaru,impreza 2.0i premium,excellent,4 cylinders,gas,0.0,,manual,JF1GPAC62F8310957,4wd,,wagon,,ca
7301953078,ventura county,4500,2009.0,nissan,altima,,,gas,105.0,clean,automatic,,,,sedan,white,ca
7301952569,ventura county,3950,2006.0,honda,accord,good,4 cylinders,gas,110.0,clean,automatic,,,,sedan,grey,ca
7301935017,ventura county,12912,2012.0,honda,odyssey touring minivan,excellent,6 cylinders,gas,0.0,,automatic,5FNRL5H98CB018332,,,van,,ca
7301716304,ventura county,7500,2015.0,hyundai,elantra se sedan 4d,excellent,4 cylinders,gas,0.0,,other,5NPDH4AE1FH645117,,,sedan,,ca
7301665856,ventura county,9718,2012.0,jeep,liberty sport suv 4d,excellent,6 cylinders,gas,0.0,,automatic,1C4PJMAK1CW142989,4wd,,SUV,,ca
7314688948,visalia-tulare,2300,1990.0,chevrolet,silverado,,,gas,312445.0,salvage,automatic,,,,,,ca
7314056518,visalia-tulare,79900,2013.0,,FREIGHTLINER CASCADIA,,,diesel,360000.0,clean,manual,,,,,white,ca
7313366465,visalia-tulare,12500,2000.0,ford,f-350 super duty lariat,good,8 cylinders,diesel,316000.0,clean,automatic,,4wd,full-size,truck,white,ca
7311103104,visalia-tulare,2900,1998.0,,isuzu hombre,good,4 cylinders,gas,372129.0,clean,automatic,,rwd,,truck,white,ca
7307486988,visalia-tulare,35000,1999.0,ford,f-450,excellent,8 cylinders,diesel,612251.0,clean,automatic,,4wd,,truck,,ca
7307272630,visalia-tulare,29990,2020.0,buick,envision preferred sport,good,,gas,38.0,clean,other,LRBFX1SA5LD197289,,,SUV,black,ca
7306487045,visalia-tulare,11000,2002.0,gmc,sierra 2500hd,good,8 cylinders,diesel,370000.0,clean,automatic,,4wd,full-size,truck,white,ca
7306274302,visalia-tulare,58990,2019.0,chevrolet,silverado 6500hd,excellent,,diesel,581.0,clean,automatic,1HTKHPVM5KH285923,,,,white,ca
7306274116,visalia-tulare,58990,2019.0,chevrolet,silverado 6500hd,excellent,,diesel,15.0,clean,automatic,1HTKHPVM9KH286654,,,,white,ca
7306273956,visalia-tulare,58990,2019.0,chevrolet,silverado 6500hd,excellent,,diesel,12.0,clean,automatic,1HTKHPVMXKH286937,,,,white,ca
7304422030,visalia-tulare,39995,1964.0,,1964 Plymouth,excellent,8 cylinders,gas,500.0,clean,automatic,,rwd,full-size,convertible,red,ca
7303876503,visalia-tulare,112998,2016.0,mercedes-benz,g-class,excellent,,gas,1.0,clean,automatic,,4wd,,SUV,,ca
7303694939,visalia-tulare,31990,2020.0,lincoln,mkz sedan 4d,good,,other,622.0,clean,other,3LN6L5A91LR614602,,,sedan,,ca
7303249546,visalia-tulare,33990,2020.0,buick,envision premium sport,good,,gas,68.0,clean,other,LRBFX3SX1LD136862,,,SUV,black,ca
7302705680,visalia-tulare,34900,2014.0,,FREIGHTLINER CASCADIA,good,,diesel,440000.0,clean,manual,,,,,white,ca
7301650576,visalia-tulare,52990,2020.0,jaguar,e-pace p300 r-dynamic se,good,,gas,79.0,clean,other,SADFL2GX2L1Z91107,,,other,white,ca
7316808057,yuba-sutter,2500,2003.0,honda,accord,fair,4 cylinders,gas,360000.0,clean,automatic,,fwd,full-size,sedan,blue,ca
7312172582,yuba-sutter,18000,1975.0,jeep,cj5,excellent,8 cylinders,gas,457.0,clean,manual,,4wd,,other,green,ca
7310902130,yuba-sutter,6999,2001.0,chevrolet,suburban lt,excellent,8 cylinders,gas,0.0,,automatic,3GNFK16T11G143474,4wd,,SUV,,ca
7310338202,yuba-sutter,28590,2020.0,buick,encore gx essence sport,good,,gas,223.0,clean,other,KL4MMFSL9LB125551,fwd,,other,white,ca
7310039994,yuba-sutter,4250,2002.0,chevrolet,suburban z71,excellent,,gas,308000.0,clean,automatic,,,,,,ca
